"","dependent.var","independent.var","independent.var.value","dependent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"389","What are your top 3 priority needs?",NA,"NA","3. Water",0.191082802547771,NA,0.128905646551293,0.253259958544248,NA,NA
"475","What are your top 3 priority needs?",NA,"NA","4. Shelter support",0.140127388535032,NA,0.0852306440814656,0.195024132988598,NA,NA
"556","What are your top 3 priority needs?",NA,"NA","5. Medical care",0.331210191082803,NA,0.256777334457748,0.405643047707857,NA,NA
"652","What are your top 3 priority needs?",NA,"NA","6. Sanitation services",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"749","What are your top 3 priority needs?",NA,"NA","7. Electricity or fuel",0,NA,0,0,NA,NA
"838","What are your top 3 priority needs?",NA,"NA","8. Access to means of communication (mobile phone network coverage or mobile phone credit)",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"933","What are your top 3 priority needs?",NA,"NA","9. Household or hygiene items",0.0318471337579618,NA,0.00407717967257632,0.0596170878433473,NA,NA
"1030","What are your top 3 priority needs?",NA,"NA","10. Employment (livelihood opportunities)",0.452229299363057,NA,0.373516244900759,0.530942353825355,NA,NA
"1154","What are your top 3 priority needs?",NA,"NA","11. Vocational training",0.00636942675159236,NA,0,0.0189508758452449,NA,NA
"1225","What are your top 3 priority needs?",NA,"NA","12. Education for children",0.0191082802547771,NA,0,0.0407598482560923,NA,NA
"1323","What are your top 3 priority needs?",NA,"NA","13. Child-friendly spaces or activities",0,NA,0,0,NA,NA
"1419","What are your top 3 priority needs?",NA,"NA","14. Explosive hazard clearance, risk education, or services for survivors",0,NA,0,0,NA,NA
"1516","What are your top 3 priority needs?",NA,"NA","15. Gender-based violence support",0,NA,0,0,NA,NA
"1615","What are your top 3 priority needs?",NA,"NA","16. Psychosocial support (e.g., counseling)",0.0127388535031847,NA,0,0.030474589375561,NA,NA
"1714","What are your top 3 priority needs?",NA,"NA","17. Legal assistance (e.g., civil documentation, house/land/property, family law)",0.0254777070063694,NA,0.000557934309997961,0.0503974797027409,NA,NA
"1812","What are your top 3 priority needs?",NA,"NA","Other (please specify)",0.00636942675159236,NA,0,0.0189508758452449,NA,NA
"1911","What are your top 3 priority needs?",NA,"NA","Don't know",0,NA,0,0,NA,NA
"205","What are your top 3 priority needs?",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"1155","Did you receive humanitarian assistance during the previous 6 months?",NA,"NA","Don't know",0.0191082802547771,NA,-0.00237532318315287,0.040591883692707,NA,NA
"2112","Did you receive humanitarian assistance during the previous 6 months?",NA,"NA","No",0.815286624203822,NA,0.754390433983463,0.876182814424181,NA,NA
"390","Did you receive humanitarian assistance during the previous 6 months?",NA,"NA","Yes",0.165605095541401,NA,0.107272881427103,0.2239373096557,NA,NA
"1156","What was the modality of the assistance received?",NA,"NA","1. cash",0.153846153846154,NA,0.00522935252618451,0.302462955166123,NA,NA
"2113","What was the modality of the assistance received?",NA,"NA","2. vouchers",0,NA,0,0,NA,NA
"391","What was the modality of the assistance received?",NA,"NA","3. in kind",0.192307692307692,NA,0.0299693065333944,0.35464607808199,NA,NA
"476","What was the modality of the assistance received?",NA,"NA","4. Mixed (in-kind and cash/voucher)",0.653846153846154,NA,0.457883961699225,0.849808345993083,NA,NA
"557","What was the modality of the assistance received?",NA,"NA","5. Services (e.g., health care, education, PSS, GBV, case management, etc)",0,NA,0,0,NA,NA
"653","What was the modality of the assistance received?",NA,"NA","Other (please specify)",0,NA,0,0,NA,NA
"750","What was the modality of the assistance received?",NA,"NA","Don't know",0,NA,0,0,NA,NA
"839","What was the modality of the assistance received?",NA,"NA","Prefer not to answer ",0,NA,0,0,NA,NA
"1157","From what source? ",NA,"NA","1. International organisations/NGOs ",0,NA,0,0,NA,NA
"2114","From what source? ",NA,"NA","2. Local organisations ",0.769230769230769,NA,0.595683734862381,0.942777803599158,NA,NA
"392","From what source? ",NA,"NA","3. Private donations ",0.192307692307692,NA,0.0299693065333944,0.35464607808199,NA,NA
"477","From what source? ",NA,"NA","4. Government or local authorities ",0,NA,0,0,NA,NA
"558","From what source? ",NA,"NA","5. Religious entities",0.0769230769230769,NA,0,0.186683858877403,NA,NA
"654","From what source? ",NA,"NA","Other (please specify)",0.115384615384615,NA,0,0.246983169914618,NA,NA
"751","From what source? ",NA,"NA","Don't know",0,NA,0,0,NA,NA
"840","From what source? ",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"1158","Are you satisfied with the aid you received?",NA,"NA","No",0.153846153846154,NA,0.0124146775111847,0.295277630181123,NA,NA
"2115","Are you satisfied with the aid you received?",NA,"NA","Yes",0.846153846153846,NA,0.704722369818877,0.987585322488815,NA,NA
"1159","Why were you not satisfied with the aid received?",NA,"NA","2. Quantity not enough",0.5,NA,-0.0657928670380857,1.06579286703809,NA,NA
"2116","Why were you not satisfied with the aid received?",NA,"NA","1. Quality not good enough",0.5,NA,-0.0657928670380857,1.06579286703809,NA,NA
"1160","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","1. No barriers faced in receiving humanitarian assistance",0.197452229299363,NA,0.134496612239587,0.260407846359139,NA,NA
"2117","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","2. Not aware of any assistance",0.764331210191083,NA,0.697209988807917,0.831452431574248,NA,NA
"393","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","3. Lack of consent from actor controlling territory ",0,NA,0,0,NA,NA
"478","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","4. Damage to roads leading to area of assistance",0,NA,0,0,NA,NA
"559","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","5. Insecurity travelling to area of assistance",0,NA,0,0,NA,NA
"655","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","6. Checkpoints or roadblocks ",0,NA,0,0,NA,NA
"752","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","7. Presence of explosive hazards",0,NA,0,0,NA,NA
"841","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","Other (please specify)",0.0318471337579618,NA,0.00407717967257631,0.0596170878433473,NA,NA
"934","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","Don't know",0.00636942675159236,NA,0,0.0189508758452449,NA,NA
"1031","In the last year, did you face any barriers to receiving humanitarian assistance?",NA,"NA","Prefer not to answer",0,NA,0,0,NA,NA
"1161","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","4. Cash via e-transfer ",0.00636942675159236,NA,-0.00611442028369462,0.0188532737868793,NA,NA
"2118","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","2. Cash in hand",0.248407643312102,NA,0.18060299829708,0.316212288327123,NA,NA
"394","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","8. Do not want to receive assistance",0.382165605095541,NA,0.30591423847565,0.458416971715433,NA,NA
"479","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","1. In-kind (house repairs, construction materials, NFIs, etc.)",0.0191082802547771,NA,-0.00237532318315287,0.040591883692707,NA,NA
"560","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","6. Mixed (cash and in-kind)",0.305732484076433,NA,0.233435528908612,0.378029439244254,NA,NA
"656","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?",NA,"NA","7. Services (e.g., health care, education, PSS, GBV, case management, etc)",0.0382165605095541,NA,0.00813154510009842,0.0683015759190099,NA,NA
"1162","If you would prefer to receive in-kind assistance, what type of in-kind assistance would you like to receive?",NA,"NA","1. Non-food household items (blankets, mattresses, kitchen sets, etc.)",0.666666666666667,NA,0.0133453384866489,1.31998799484668,NA,NA
"2119","If you would prefer to receive in-kind assistance, what type of in-kind assistance would you like to receive?",NA,"NA","3. Repairs/rehab work in the shelter",0.333333333333333,NA,-0.319987994846685,0.986654661513351,NA,NA
"1163","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","6. Charity organization",0.159235668789809,NA,0.101818323434057,0.216653014145561,NA,NA
"2120","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","1. Community leaders",0.0509554140127389,NA,0.0164470582180235,0.0854637698074543,NA,NA
"395","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","9. Do not receive information on humanitarian assistance",0.617834394904459,NA,0.541583028284567,0.69408576152435,NA,NA
"480","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","8. Family members and friends",0.0700636942675159,NA,0.0300084937743446,0.110118894760687,NA,NA
"561","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","7. Humanitarian organization",0.0127388535031847,NA,-0.00485929533014015,0.0303370023365096,NA,NA
"657","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","2. Radio",0.0382165605095541,NA,0.00813154510009849,0.0683015759190098,NA,NA
"753","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","4. Social media",0.0382165605095541,NA,0.00813154510009846,0.0683015759190098,NA,NA
"842","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?",NA,"NA","3. TV",0.0127388535031847,NA,-0.00485929533014014,0.0303370023365096,NA,NA
"1164","What type of information would you like to receive from aid providers? ",NA,"NA","1. The security situation here",0.292993630573248,NA,0.221014139647269,0.364973121499228,NA,NA
"2121","What type of information would you like to receive from aid providers? ",NA,"NA","2. Finding missing people",0.00636942675159236,NA,0,0.0189508758452449,NA,NA
"396","What type of information would you like to receive from aid providers? ",NA,"NA","3. How to register for aid",0.331210191082803,NA,0.256777334457748,0.405643047707857,NA,NA
"481","What type of information would you like to receive from aid providers? ",NA,"NA","4. Food prices",0.191082802547771,NA,0.128905646551293,0.253259958544248,NA,NA
"562","What type of information would you like to receive from aid providers? ",NA,"NA","5. How to get healthcare/medical attention",0.484076433121019,NA,0.405041758235715,0.563111108006324,NA,NA
"658","What type of information would you like to receive from aid providers? ",NA,"NA","6. How to replace personal documentation (e.g., birth certificate, ID)",0.121019108280255,NA,0.0694387078633305,0.172599508697179,NA,NA
"754","What type of information would you like to receive from aid providers? ",NA,"NA","7. How to get access to education",0.00636942675159236,NA,0,0.0189508758452449,NA,NA
"843","What type of information would you like to receive from aid providers? ",NA,"NA","8. How to find work",0.331210191082803,NA,0.256777334457748,0.405643047707857,NA,NA
"935","What type of information would you like to receive from aid providers? ",NA,"NA","9. How to get more money/financial support",0.414012738853503,NA,0.336116057176084,0.491909420530922,NA,NA
"1032","What type of information would you like to receive from aid providers? ",NA,"NA","10. Information about possible return to place of origin/relocation",0.178343949044586,NA,0.117803974170924,0.238883923918248,NA,NA
"1165","What type of information would you like to receive from aid providers? ",NA,"NA","11. How to complain about the aid we are receiving",0,NA,0,0,NA,NA
